id,Name,Type,lon,lat
2072,勝麗國際股份有限公司,公司,121.009586,24.847194
2073,松崗數位文創股份有限公司,公司,121.515823,25.046303
2074,易通展科技股份有限公司(原享承),公司,120.15017,23.042224
2075,茂迪股份有限公司,公司,121.600119,25.004491
2076,立端科技股份有限公司,公司,121.651368,25.064541
2077,臺龍電子股份有限公司,公司,121.460564,25.051083
2078,淇譽電子科技股份有限公司,公司,121.479299,25.009012
2079,沛波鋼鐵股份有限公司,公司,121.518175,25.067598
2080,定穎電子股份有限公司,公司,121.299935,25.036035
2081,矽格股份有限公司,公司,121.099047,24.733801
2082,百徽股份有限公司,公司,121.576662,25.067705
2083,久元電子股份有限公司,公司,121.00462,24.783052
2084,普萊德科技股份有限公司,公司,121.53662,24.983029
2085,方土昶股份有限公司,公司,121.548771,24.980165
2086,泰詠電子股份有限公司,公司,120.937234,24.794308
2087,倍微科技股份有限公司,公司,121.645591,25.060815
2088,同欣電子工業股份有限公司,公司,121.510757,25.043561
2089,台燿科技股份有限公司,公司,121.018632,24.845106
2090,元山科技工業股份有限公司,公司,120.336842,22.713846
2091,安鈦克科技股份有限公司,公司,121.569455,25.080908
2092,宏正自動科技股份有限公司,公司,121.650414,25.064001
2093,台灣表面黏著科技股份有限公司,公司,121.323963,24.974494
2094,胡連精密股份有限公司,公司,121.631119,25.061866
2095,全國電子股份有限公司,公司,121.44658,25.068314
2096,康舒科技股份有限公司,公司,121.44846,25.202864
2097,淳安電子股份有限公司,公司,121.578987,25.063282
2098,佳邦科技股份有限公司,公司,120.909717,24.726299
2099,華上光電股份有限公司,公司,121.014804,24.860111
2100,良維科技股份有限公司,公司,121.526632,25.04856
2101,迅德興業股份有限公司,公司,121.304001,25.031262
2102,智基科技開發股份有限公司,公司,120.205387,22.998813
2103,中國通訊多媒體集團有限公司,公司,121.578819,25.04115
2104,悅城科技股份有限公司,公司,121.242312,24.977474
2105,旭隼科技股份有限公司,公司,121.584327,25.064399
2106,晶焱科技股份有限公司,公司,121.485553,24.997889
2107,群光電能科技股份有限公司,公司,121.47225,25.056943
2108,樺漢科技股份有限公司,公司,121.48678,24.999469
2109,矽力杰股份有限公司,公司,121.483904,25.008164
2110,瑞祺電通股份有限公司,公司,121.423505,24.985797
2111,韋僑科技股份有限公司,公司,120.719084,24.097729
2112,詠昇電子股份有限公司,公司,121.233293,24.980345
2113,京晨科技股份有限公司,公司,121.483558,25.006443
2114,易發精機股份有限公司,公司,121.243396,24.972396
2115,統新光訊股份有限公司,公司,120.284209,23.098756
2116,光麗光電科技股份有限公司,公司,120.179999,22.990219
2117,今展科技股份有限公司,公司,121.468543,25.044136
2118,迅得機械股份有限公司,公司,121.261653,24.960623
2119,廣錠科技股份有限公司,公司,121.64778,25.061592
2120,光紅建聖股份有限公司,公司,121.459453,25.156786
2121,元晶太陽能科技股份有限公司,公司,121.539841,24.986083
2122,藥華醫藥股份有限公司,公司,121.611987,25.058478
2123,鈺邦科技股份有限公司,公司,120.919814,24.706752
2124,訊芯科技控股股份有限公司,公司,121.557885,25.03246
2125,康友製藥控股有限公司,公司,121.561111,25.034254
2126,GIS Holding Limited,公司,120.91543,24.709561
2127,紘康科技股份有限公司,公司,121.522684,25.086438
2128,益得生物科技股份有限公司,公司,121.571909,25.076501
2129,神盾股份有限公司,公司,121.572397,25.077245
2130,台灣數位光訊科技股份有限公司,公司,120.647283,24.1596
2131,大樹醫藥股份有限公司,公司,121.255756,24.977225
2132,宇智網通股份有限公司,公司,121.021275,24.779026
2133,保瑞藥業股份有限公司,公司,121.581478,25.062505
2134,安集科技股份有限公司,公司,120.144199,23.047343
2135,弘煜科技事業股份有限公司,公司,120.67016,24.151302
2136,點序科技股份有限公司,公司,121.007143,24.79782
2137,互動國際數位股份有限公司,公司,121.452797,25.064344
2138,環球晶圓股份有限公司,公司,121.005849,24.777904
2139,晶碩光學股份有限公司,公司,121.328249,24.988264
2140,生華生物科技股份有限公司,公司,121.539841,24.986083
2141,九齊科技股份有限公司,公司,121.006347,24.804421
2142,科懋生物科技股份有限公司,公司,121.611987,25.058478
2143,亞獅康股份有限公司,公司,121.568126,25.034459
2144,益安生醫股份有限公司,公司,121.521524,25.086338
2145,南六企業股份有限公司,公司,120.343847,22.78301
2146,台塑石化股份有限公司,公司,121.549415,25.056625
2147,惠光股份有限公司,公司,120.230493,23.179576
2148,聚和國際股份有限公司,公司,120.433719,22.579488
2149,啟發電子股份有限公司,公司,121.033285,24.813317
2150,芮特科技股份有限公司,公司,121.702744,25.08653
2151,勤崴國際科技股份有限公司,公司,121.522336,25.026841
2152,達爾膚生醫科技股份有限公司,公司,121.538889,25.051752
2153,捷敏股份有限公司,公司,121.49211,25.005369
2154,明達醫學科技股份有限公司,公司,121.285228,24.991451
2155,創威光電股份有限公司,公司,121.549481,24.979828
2156,愛普科技股份有限公司,公司,121.018996,24.840973
2157,瑞耘科技股份有限公司,公司,121.017559,24.857285
2158,順天醫藥生技股份有限公司,公司,121.611987,25.058478
2159,倉和股份有限公司,公司,121.398028,25.018474
2160,隆中網絡股份有限公司,公司,121.463438,25.012523
2161,勝品電通股份有限公司,公司,121.323018,24.983452
2162,欣普羅光電股份有限公司,公司,121.460149,25.039054
2163,是方電訊股份有限公司,公司,121.581961,25.070764
2164,宏觀微電子股份有限公司,公司,121.021497,24.813141
2165,醫揚科技股份有限公司,公司,121.552072,24.984109
2166,維田科技股份有限公司,公司,121.487813,24.99668
2167,虹揚發展科技股份有限公司,公司,121.540011,24.984653
2168,霈方國際股份有限公司,公司,121.557075,25.041138
2169,逸達生物科技股份有限公司,公司,121.613866,25.056028
2170,勁豐電子股份有限公司,公司,121.565109,25.085571
2171,達邦蛋白股份有限公司,公司,120.149365,23.038402
2172,研揚科技股份有限公司,公司,121.552072,24.984109
2173,申豐特用應材股份有限公司,公司,120.586583,22.408631
2174,台康生技股份有限公司,公司,121.622687,25.070097
2175,普鴻資訊股份有限公司,公司,121.563891,25.040984
2176,動力科技股份有限公司,公司,121.486842,24.998232
2177,和潤企業股份有限公司,公司,121.53325,25.052658
2178,台灣銘板股份有限公司,公司,121.371758,25.044505
2179,展匯科技股份有限公司,公司,121.611418,25.055045
2180,寬宏藝術經紀股份有限公司,公司,121.560319,25.08012
2181,富強鑫精密工業股份有限公司,公司,120.302304,22.995287
2182,帝寶工業股份有限公司,公司,120.460522,24.088968
2183,台灣瀧澤科技股份有限公司,公司,121.196915,24.930609
2184,應用奈米醫材科技股份有限公司,公司,121.048519,24.805582
2185,朋億股份有限公司,公司,121.031456,24.806916
2186,慧智基因股份有限公司,公司,121.513098,25.043609
2187,萬年清環境工程股份有限公司,公司,120.628654,24.157741
2188,必應創造股份有限公司,公司,121.583366,25.063016
2189,泰金投資控股股份有限公司,公司,121.546149,25.051998
2190,均華精密工業股份有限公司,公司,121.41534,24.959558
2191,基士德科技股份有限公司,公司,120.294961,22.661856
2192,富致科技股份有限公司,公司,121.447466,25.068518
2193,天正國際精密機械股份有限公司,公司,120.340799,22.707284
2194,科定企業股份有限公司,公司,121.47225,25.056943
2195,樂斯科生物科技股份有限公司,公司,121.605708,25.057773
2196,群翊工業股份有限公司,公司,121.128168,24.9399
2197,信紘科技股份有限公司,公司,120.909509,24.723223
2198,中揚光電股份有限公司,公司,120.606022,24.159746
2199,緯穎科技服務股份有限公司,公司,121.648233,25.060479
2200,復盛應用科技股份有限公司,公司,121.534673,25.051831
2201,三能集團控股股份有限公司,公司,120.716375,24.097861
2202,騰輝電子國際集團股份有限公司,公司,121.198212,24.903424
2203,鋐寶科技股份有限公司,公司,121.018996,24.840973
2204,鑫創電子股份有限公司,公司,121.485564,24.998111
2205,雍智科技股份有限公司,公司,121.026589,24.83066
2206,安碁資訊股份有限公司,公司,121.564019,25.041454
2207,東捷資訊服務股份有限公司,公司,121.613866,25.056028
2208,旭暉應用材料股份有限公司,公司,120.152196,23.043714
2209,嘉基科技股份有限公司,公司,121.486861,24.996608
2210,應廣科技股份有限公司,公司,120.992407,24.805405
2211,崑鼎投資控股股份有限公司,公司,121.577543,25.057832
2212,邑錡股份有限公司,公司,121.569455,25.080908
2213,台通光電股份有限公司,公司,121.452961,25.063027
2214,矽創電子股份有限公司,公司,121.018596,24.841148
2215,尖點科技股份有限公司,公司,121.385581,24.947292
2216,佑華微電子股份有限公司,公司,120.989425,24.799859
2217,鈦昇科技股份有限公司,公司,120.374646,22.764257
2218,光菱電子股份有限公司,公司,121.645874,25.061727
2219,九暘電子股份有限公司,公司,121.006165,24.7938
2220,臺灣金山電子工業股份有限公司,公司,121.470939,25.049761
2221,蜜望實企業股份有限公司,公司,121.569435,25.081648
2222,網路家庭國際資訊股份有限公司,公司,121.549122,25.028461
2223,南亞電路板股份有限公司,公司,121.28197,25.05562
2224,星雲電腦股份有限公司,公司,121.628334,25.064883
2225,德勝科技股份有限公司,公司,121.59162,25.054807
2226,晶采光電科技股份有限公司,公司,121.649173,25.060603
2227,廣積科技股份有限公司,公司,121.611987,25.058478
2228,安國國際科技股份有限公司,公司,121.614402,25.057258
2229,凱碩科技股份有限公司,公司,121.424981,24.964127
2230,來思達國際企業股份有限公司,公司,121.575609,25.058741
2231,志旭國際股份有限公司,公司,121.466037,25.06172
2232,全達國際股份有限公司,公司,121.533143,24.98573
2233,元太科技工業股份有限公司,公司,121.018137,24.76882
2234,長華電材股份有限公司,公司,120.289925,22.603981
2235,能率網通股份有限公司,公司,121.622649,25.068774
2236,陞泰科技股份有限公司,公司,121.613866,25.056028
2237,鉅橡企業股份有限公司,公司,120.175297,23.180703
2238,伍豐科技股份有限公司,公司,121.645591,25.060815
2239,洛碁實業股份有限公司,公司,121.530721,25.052254
2240,永利聯合股份有限公司,公司,121.513333,25.043693
2241,致新科技股份有限公司,公司,121.004532,24.775728
2242,巨虹電子股份有限公司,公司,121.487238,24.996445
2243,福華電子股份有限公司,公司,121.52173,25.064468
2244,華鎂鑫科技股份有限公司,公司,121.650779,25.064933
2245,品安科技股份有限公司,公司,121.606273,25.073701
2246,建暐精密科技股份有限公司,公司,120.371365,22.642063
2247,保銳科技股份有限公司,公司,121.300709,25.03271
2248,擎亞電子股份有限公司,公司,121.611987,25.058478
2249,常珵科技股份有限公司,公司,121.422968,24.987525
2250,大同世界科技股份有限公司,公司,121.52173,25.064468
2251,華冠通訊股份有限公司,公司,121.575456,25.075101
2252,瀚荃股份有限公司,公司,121.45174,25.165507
2253,凌巨科技股份有限公司,公司,120.887804,24.673169
2254,大億金茂股份有限公司,公司,120.205595,23.070592
2255,華東科技股份有限公司,公司,120.287737,22.605916
2256,立碁電子工業股份有限公司,公司,121.423854,24.986564
2257,至上電子股份有限公司,公司,121.574797,25.075797
2258,振樺電子股份有限公司,公司,121.416154,24.959347
2259,越峰電子材料股份有限公司,公司,121.564736,25.07934
2260,福懋科技股份有限公司,公司,120.575002,23.713692
2261,正淩精密工業股份有限公司,公司,121.622626,25.069557
2262,博智電子股份有限公司,公司,121.208233,24.886085
2263,達方電子股份有限公司,公司,121.328022,24.985703
2264,天宇工業股份有限公司,公司,121.534931,24.983815
2265,智捷科技股份有限公司,公司,121.004202,24.782153
2266,無敵科技股份有限公司,公司,121.569975,25.080224
2267,勤誠興業股份有限公司,公司,121.48782,24.998435
2268,志超科技股份有限公司,公司,121.202374,24.904374
2269,明基材料股份有限公司,公司,121.322627,24.986675
2270,寶一科技股份有限公司,公司,120.283139,23.306329
2271,新漢股份有限公司,公司,121.48296,25.008378
2272,華宏新技股份有限公司,公司,120.292762,22.628062
2273,菱光科技股份有限公司,公司,121.588684,25.061827
2274,朋程科技股份有限公司,公司,121.280293,25.057548
2275,富鼎先進電子股份有限公司,公司,121.018596,24.841148
2276,宇瞻科技股份有限公司,公司,121.438479,24.965325
2277,商丞科技股份有限公司,公司,121.569094,25.079927
2278,生展生物科技股份有限公司,公司,120.336393,23.319828
2279,英格爾科技股份有限公司,公司,121.297917,25.044076
2280,泰藝電子股份有限公司,公司,121.419878,25.0012
2281,尚茂電子材料股份有限公司,公司,121.203344,25.092535
2282,群聯電子股份有限公司,公司,121.033285,24.813317
2283,日友環保科技股份有限公司,公司,120.321458,23.655365
2284,益張實業股份有限公司,公司,120.459946,23.878912
2285,恒耀國際股份有限公司,公司,120.217928,22.984711
2286,冠好科技股份有限公司,公司,120.664672,23.927741
2287,金居開發股份有限公司,公司,121.571259,25.077801
2288,建新國際股份有限公司,公司,120.514259,24.227923
2289,羅昇企業股份有限公司,公司,121.473116,25.050125
2290,千附實業股份有限公司,公司,121.288045,25.051472
2291,金益鼎企業股份有限公司,公司,120.887352,24.736667
2292,白紗科技印刷股份有限公司,公司,120.71962,24.140314
2293,盛弘醫藥股份有限公司,公司,121.306314,25.016234
2294,"Ginko International Co., Ltd.",公司,120.621095,24.216453
2295,商之器科技股份有限公司,公司,121.573967,25.080338
2296,森田印刷廠股份有限公司,公司,120.137261,23.039086
2297,大成國際鋼鐵股份有限公司,公司,120.262668,22.961741
2298,實威國際股份有限公司,公司,121.580273,25.062173
2299,明揚國際科技股份有限公司,公司,120.454263,22.647535
2300,可寧衛股份有限公司,公司,120.299942,22.786729
2301,惠普股份有限公司,公司,121.510087,25.050453
2302,基勝（開曼）控股股份有限公司,公司,121.537153,24.982799
2303,金麗集團控股有限公司,公司,121.5218,25.086205
2304,匯鑽科技股份有限公司,公司,121.577332,25.058593
2305,東生華製藥股份有限公司,公司,121.611839,25.057765
2306,弘帆股份有限公司,公司,121.57071,25.080857
2307,台灣鉅邁股份有限公司,公司,121.645075,25.061394
2308,大江生醫股份有限公司,公司,121.574855,25.075868
2309,大地幼教股份有限公司,公司,121.512184,25.04238
2310,綠電再生股份有限公司,公司,121.111244,24.901568
2311,阿瘦實業股份有限公司,公司,121.532874,25.055792
2312,華研國際音樂股份有限公司,公司,121.537524,25.060448
2313,霹靂國際多媒體股份有限公司,公司,121.611418,25.055045
2314,富邦媒體科技股份有限公司,公司,121.570963,25.079854
2315,柏文健康事業股份有限公司,公司,120.305192,22.673611
2316,潤泰精密材料股份有限公司,公司,121.542559,25.04688
2317,億豐綜合工業股份有限公司,公司,120.649185,24.140308
2318,夠麻吉股份有限公司,公司,121.549875,25.044435
2319,山林水環境工程股份有限公司,公司,121.530278,25.055869
2320,台境企業股份有限公司,公司,120.313715,22.630302
2321,創業家兄弟股份有限公司,公司,121.613866,25.056028
2322,東哥企業股份有限公司,公司,120.328522,22.570948
2323,泰昇國際(控股)有限公司,公司,121.522662,25.059488
2324,政伸企業股份有限公司,公司,120.597731,24.176216
2325,三貝德數位文創股份有限公司,公司,121.468435,25.045563
2326,格威傳媒股份有限公司,公司,121.577892,25.071629
2327,鼎炫投資控股股份有限公司,公司,121.483407,25.006754
2328,花王企業股份有限公司,公司,121.425535,24.96478
2329,欣雄天然氣股份有限公司,公司,120.358807,22.613309
2330,光隆實業股份有限公司,公司,121.549122,25.028461
2331,欣泰石油氣股份有限公司,公司,121.4379,24.973177
2332,沈氏藝術印刷股份有限公司,公司,121.444281,24.980743
2333,時報文化出版企業股份有限公司,公司,121.496,25.035207
2334,大田精密工業股份有限公司,公司,120.547741,22.64187
2335,北基國際股份有限公司,公司,121.460631,25.023371
2336,鉅明股份有限公司,公司,120.413825,22.563912
2337,富堡工業股份有限公司,公司,121.531803,25.042399
2338,青鋼應用材料股份有限公司,公司,120.323044,23.206547
2339,大園汽電共生股份有限公司,公司,121.177031,25.078042
2340,宏大拉鍊股份有限公司,公司,121.566263,25.08146
2341,愛地雅工業股份有限公司,公司,120.528154,24.232634
2342,衡平股份有限公司,公司,121.558797,25.032823
2343,邦泰複合材料股份有限公司,公司,120.730967,24.214448
2344,國統國際股份有限公司,公司,120.445515,22.516152
2345,明安國際企業股份有限公司,公司,120.365874,22.536773
2346,新天地國際實業股份有限公司,公司,120.701663,24.142143
2347,關中股份有限公司,公司,121.574611,25.076388
2348,森鉅科技材料股份有限公司,公司,120.299978,22.965962
2349,高力熱處理工業股份有限公司,公司,121.249489,24.986723
2350,鈺齊國際股份有限公司,公司,120.519769,23.726973
2351,台火開發股份有限公司,公司,121.510307,25.044286
2352,寶成工業股份有限公司,公司,120.623806,24.179341
2353,大華金屬工業股份有限公司,公司,121.533511,25.060625
2354,欣巴巴事業股份有限公司,公司,120.309453,22.604925
2355,統一實業股份有限公司,公司,120.267193,23.050767
2356,大台北區瓦斯股份有限公司,公司,121.559905,25.050138
2357,豐泰企業股份有限公司,公司,120.5087,23.721312
2358,台灣櫻花股份有限公司,公司,120.658221,24.220624
2359,偉聯科技股份有限公司,公司,121.611839,25.057765
2360,美利達工業股份有限公司,公司,120.57264,23.981437
2361,中興保全科技股份有限公司,公司,121.510087,25.050453
2362,欣欣天然氣股份有限公司,公司,121.513277,25.006965
2363,康那香企業股份有限公司,公司,120.193811,23.164003
2364,巨大機械工業股份有限公司,公司,120.639495,24.407101
2365,台灣福興工業股份有限公司,公司,120.277378,22.805873
2366,台灣新光保全股份有限公司,公司,121.58005,25.063839
2367,新海瓦斯股份有限公司,公司,121.48556,25.068411
2368,泰銘實業股份有限公司,公司,120.426775,22.577507
2369,中國電視事業股份有限公司,公司,121.598648,25.056182
2370,秋雨創新股份有限公司,公司,121.579137,25.049215
2371,中聯資源股份有限公司,公司,120.301885,22.604786
2372,欣高石油氣股份有限公司,公司,120.286176,22.620925
2373,中鼎工程股份有限公司,公司,121.524159,25.10581
2374,慶豐富實業股份有限公司,公司,120.420486,24.036846
2375,全國加油站股份有限公司,公司,121.540696,24.996282
2376,台灣百和工業股份有限公司,公司,120.489273,24.132387
2377,信義房屋股份有限公司,公司,121.565642,25.032751
2378,裕融企業股份有限公司,公司,121.548437,25.033024
2379,好樂迪股份有限公司,公司,121.572342,25.041105
2380,新麗企業股份有限公司,公司,121.279252,24.941883
2381,潤泰創新國際股份有限公司,公司,121.542559,25.04688
2382,三發地產股份有限公司(原:金革),公司,121.551561,25.048082
2383,琉園股份有限公司,公司,121.526777,25.003315
2384,萬國通路股份有限公司,公司,120.278927,22.935607
2385,皇田工業股份有限公司,公司,120.279917,23.040499
2386,佳龍科技工程股份有限公司,公司,121.062659,25.038101
2387,世紀鋼鐵結構股份有限公司,公司,121.109266,25.028368
2388,邁達康網路事業股份有限公司,公司,120.293015,22.615835
2389,有益鋼鐵股份有限公司,公司,120.248963,22.813272
2390,鮮活控股股份有限公司,公司,-81.3801903,19.2962
2391,廣華控股有限公司,公司,113.662593,22.910058
2392,勝悅新材料有限公司,公司,118.572179,24.817325
2393,富林塑膠工業(開曼)控股(股)公司,公司,106.7264125,20.7862238
2394,英屬開曼群島商駿吉控股(股)公司,公司,-81.3850976,19.292848
2395,六暉控股股份有限公司,公司,-81.3805826,19.3289301
2396,慧洋海運股份有限公司,公司,-81.3811227,19.2970988
2397,安瑞科技股份有限公司,公司,-81.3771057,19.291874
2398,馬光保健控股股份有限公司,公司,-81.381914,19.2980758
2399,龍燈環球農業科技有限公司,公司,-81.3811875,19.3292752
2400,康樂股份有限公司,公司,-81.3771057,19.291874
2401,佐登妮絲集團股份有限公司,公司,-81.3805826,19.3289301
2402,合富醫療控股股份有限公司,公司,-81.2408689,19.3221698
2403,日成控股股份有限公司,公司,-81.3805826,19.3289301
2404,譜瑞科技股份有限公司,公司,-81.3855332,19.2921885
2405,英特磊科技股份有限公司,公司,-81.3855332,19.2921885
2406,眾達科技股份有限公司,公司,-81.3850976,19.292848
2407,環宇通訊半導體控股股份有限公司,公司,-81.3771057,19.291874
2408,東科控股股份有限公司,公司,-81.3811875,19.3292752
2409,達輝股份有限公司,公司,-81.3850922,19.2927891
2410,崇佑股份有限公司,公司,-81.2408689,19.3221698
2411,泰福生技股份有限公司,公司,-81.3811875,19.3292752
2412,特昇國際股份有限公司,公司,-81.3805826,19.3289301
2413,百和興業股份有限公司(開曼),公司,-81.2408689,19.3221698
2414,福貞控股股份有限公司,公司,-81.3811875,19.3292752
2415,捷必勝控股股份有限公司,公司,-81.3855332,19.2921885
2416,保綠資源股份有限公司,公司,-81.3812698,19.3190099
2417,紅木集團有限公司,公司,-81.3763,19.291643
2418,威宏控股股份有限公司,公司,-81.3811875,19.3292752
2419,綠河股份有限公司,公司,100.3311331,7.1096604
2420,蓋曼群島商日本大拓股份有限公司,公司,-81.3771057,19.291874
2421,美吉吉國際股份有限公司,公司,-81.3805826,19.3289301
2422,波力環球企業股份有限公司,公司,-81.3855332,19.2921885
2423,商億全球控股有限公司,公司,-81.3810709,19.3293034
2424,吉源控股股份有限公司,公司,-81.3805826,19.3289301
2425,土銀-彰化,券商,120.541774,24.080994
2426,大鼎,券商,121.5581819,25.0328804
2427,元富-彰化,券商,120.5377366,24.0889851
2428,元富-屏東,券商,120.49203,22.691138
2429,元富-花蓮,券商,121.6085557,23.9809475
2430,日盛-花蓮,券商,121.6089301,23.9774134
2431,日盛-屏東,券商,120.4896406,22.6752465
2432,台灣企銀-太平,券商,120.7223289,24.1314346
2433,台灣企銀-屏東,券商,120.4899349,22.6703928
2434,永豐金-屏東,券商,120.4896406,22.6752465
2435,永豐金-彰化,券商,120.5409377,24.0780821
2436,國票-中港,券商,120.661917,24.15549
2437,康和-屏東,券商,120.4894742,22.6747526
2438,凱基-彰化,券商,120.5436869,24.0748491
2439,凱基-宜蘭,券商,121.755831,24.755309
2440,凱基-苗栗,券商,120.821696,24.5598403
2441,富邦-台東,券商,121.153267,22.7546268
2442,富邦-中壢,券商,121.225934,24.9653151
2443,富邦-彰化,券商,120.54353,24.0744019
2444,富邦-宜蘭,券商,121.755519,24.758726
2445,華南永昌-東昇,券商,121.1527787,22.753932
2446,臺銀-鳳山,券商,120.3572368,22.6291586
2447,達新工業股份有限公司,公司,120.591588,24.1678569
2448,台灣化學纖維股份有限公司,公司,120.5611259,24.0871263
2449,華友聯開發股份有限公司(原福益),公司,121.5178134,25.0343153
2450,大統新創股份有限公司,公司,121.510202,25.0529209
2451,弘裕企業股份有限公司,公司,120.5082715,24.1687939
2452,鑽全實業股份有限公司,公司,120.590828,24.172252
2453,高林股份有限公司,公司,121.5459651,25.0575084
2454,中宇環保工程股份有限公司,公司,120.3095738,22.6049418
2455,廣隆光電科技股份有限公司,公司,120.6634075,23.9311777
2456,濱川企業股份有限公司,公司,120.4352729,22.5904357
2457,華榮電線電纜股份有限公司,公司,120.294907,22.629318
2458,中國化學製藥股份有限公司,公司,121.5143628,25.0435644
2459,五鼎生物技術股份有限公司,公司,121.0194878,24.7654949
2460,日勝化工股份有限公司,公司,120.6605757,23.9216449
2461,展宇科技材料股份有限公司,公司,121.0193918,24.8628426
2462,科妍生物科技股份有限公司,公司,120.294588,22.591185
2463,台灣神隆股份有限公司,公司,120.2820762,23.1013472
2464,易威生醫科技股份有限公司,公司,121.002108,24.777101
2465,正隆股份有限公司,公司,121.4767141,25.0115624
2466,中國鋼鐵股份有限公司,公司,120.3556897,22.5598282
2467,第一伸銅科技股份有限公司,公司,120.294907,22.629318
2468,彰源企業股份有限公司,公司,120.5981092,23.7227346
2469,世德工業股份有限公司,公司,120.4228564,22.5805148
2470,嘉鋼精密工業股份有限公司,公司,120.4571175,23.5246337
2471,鑫永銓股份有限公司,公司,120.66445,23.9414214
2472,聯華電子股份有限公司,公司,121.019247,24.770377
2473,楠梓電子股份有限公司,公司,120.3039116,22.7213851
2474,台灣積體電路製造股份有限公司,公司,121.0128003,24.7730433
2475,旺宏電子股份有限公司,公司,121.0251807,24.7673861
2476,台灣光罩股份有限公司,公司,120.9981669,24.775137
2477,光磊科技股份有限公司,公司,120.99882,24.77576
2478,華邦電子股份有限公司,公司,120.6190887,24.2119618
2479,順德工業股份有限公司,公司,120.5840035,24.0834798
2480,英業達股份有限公司,公司,121.5215168,25.0854103
2481,瑞昱半導體股份有限公司,公司,120.995005,24.7805875
2482,台光電子材料股份有限公司,公司,121.129751,25.0482139
2483,環隆科技股份有限公司,公司,120.5997285,24.1631765
2484,仲琦科技股份有限公司,公司,121.0158887,24.7736153
2485,鼎元光電科技股份有限公司,公司,120.9143685,24.7101366
2486,三商電腦股份有限公司,公司,121.5709968,25.0282887
2487,銘旺科技股份有限公司,公司,121.242499,24.9725923
2488,晶元光電股份有限公司,公司,121.0232019,24.7633099
2489,聯發科技股份有限公司,公司,121.0232623,24.7722707
2490,義隆電子股份有限公司,公司,120.9964232,24.7772119
2491,百容電子股份有限公司,公司,120.601484,24.161165
2492,卓越成功股份有限公司,公司,120.9141268,24.7123188
2493,中華工程股份有限公司,公司,121.5650569,25.049728
2494,萬華企業股份有限公司,公司,121.5053258,25.0436659
2495,開曼美食達人股份有限公司,公司,120.6034748,24.1577074
2496,雅茗天地股份有限公司,公司,121.39106,31.2678649
2497,旺旺友聯產物保險股份有限公司,公司,121.5524189,25.0416892
2498,高林實業股份有限公司,公司,121.549903,25.05641
2499,台灣農林股份有限公司,公司,121.6118825,25.0584861
2500,神基科技股份有限公司,公司,121.0000979,24.775703
2501,晶豪科技股份有限公司,公司,121.0089521,24.7745241
2502,亞洲光學股份有限公司,公司,120.7014391,24.2175883
2503,信邦電子股份有限公司,公司,120.8180458,24.5749547
2504,星通資訊股份有限公司,公司,121.0043209,24.781444
2505,聯詠科技股份有限公司,公司,120.9972844,24.77592
2506,智原科技股份有限公司,公司,121.0218519,24.7736289
2507,健鼎科技股份有限公司,公司,121.1971991,24.9051904
2508,和鑫光電股份有限公司,公司,120.2662142,23.1236422
2509,喬鼎資訊股份有限公司,公司,121.0095051,24.7744882
2510,建漢科技股份有限公司,公司,121.0019849,24.771758
2511,協禧電機股份有限公司,公司,120.497688,22.667391
2512,聯傑國際股份有限公司,公司,121.0146597,24.7729961
2513,穩懋半導體股份有限公司,公司,121.3754587,25.0433928
2514,正達國際光電股份有限公司,公司,120.8027067,24.4872304
2515,璟德電子工業股份有限公司,公司,120.9974967,24.8683301
2516,波若威科技股份有限公司,公司,121.0055322,24.7743773
2517,景岳生物科技股份有限公司,公司,120.2800599,23.1126629
2518,亞信電子股份有限公司,公司,121.0043233,24.7814515
2519,原相科技股份有限公司,公司,121.0003867,24.7737793
2520,緯創資通股份有限公司,公司,120.9995382,24.7815839
2521,光環科技股份有限公司,公司,121.0016736,24.7858493
2522,虹冠電子工業股份有限公司,公司,120.999099,24.7794561
2523,太普高精密影像股份有限公司,公司,120.4246662,22.5789416
2524,點晶科技股份有限公司,公司,121.0010221,24.7837032
2525,熱映光電股份有限公司,公司,121.008586,24.7721151
2526,明泰科技股份有限公司,公司,121.0131023,24.774606
2527,新世紀光電股份有限公司,公司,120.2797908,23.1161417
2528,玉晶光電股份有限公司,公司,120.6227707,24.2085229
2529,京鼎精密科技股份有限公司,公司,120.9150452,24.7130436
2530,台興電子企業股份有限公司,公司,121.1989889,24.8984578
2531,榮創能源科技股份有限公司,公司,121.0156299,24.8582342
2532,台灣類比科技股份有限公司,公司,121.0197882,24.8403921
2533,創意電子股份有限公司,公司,121.0140126,24.7725929
2534,群創光電股份有限公司,公司,120.9146606,24.7144072
2535,揚明光學股份有限公司,公司,120.9981509,24.7816544
2536,位速科技股份有限公司,公司,121.161313,24.928793
2537,振維電子股份有限公司,公司,121.5770176,25.0746702
2538,凡甲科技股份有限公司,公司,121.4769141,25.0059788
2539,先益電子工業股份有限公司,公司,120.6032011,24.1616225
2540,敦泰電子股份有限公司,公司,121.0248379,24.7722685
2541,牧德科技股份有限公司,公司,121.00482,24.7805801
2542,聯合再生能源股份有限公司,公司,121.0209788,24.7728818
2543,映興電子股份有限公司,公司,120.6095008,24.159971
2544,洋華光電股份有限公司,公司,121.122479,25.057151
2545,富晶通科技股份有限公司,公司,121.377881,25.0467806
2546,晟楠科技股份有限公司,公司,121.4073534,25.0182984
2547,光耀科技股份有限公司,公司,121.0152729,24.773286
